user_id,order_amount,total_items
897,277.44444444444446,1.9444444444444444
898,256.93333333333334,1.7333333333333334
899,226.66666666666666,1.6666666666666667
900,237.5625,1.6875
901,298.94736842105266,1.9473684210526316
902,234.22222222222223,1.5555555555555556
903,304.5,1.8333333333333333
904,362.8333333333333,2.0833333333333335
905,255.5,1.6666666666666667
906,304.5,2.05
907,328.46666666666664,1.9333333333333333
908,257.3333333333333,1.8666666666666667
909,317.84615384615387,2.076923076923077
910,2060.6,2.533333333333333
911,312.64285714285717,2.0714285714285716
912,1519.35,1.6
913,293.8125,2.0625
914,298.8235294117647,2.0
915,5785.142857142857,2.0714285714285716
916,325.125,2.1875
917,279.5882352941176,1.8823529411764706
918,309.54545454545456,2.0
919,321.6923076923077,2.1538461538461537
920,285.2631578947368,1.7894736842105263
921,294.6818181818182,2.0454545454545454
922,305.9130434782609,2.0869565217391304
923,319.6818181818182,2.090909090909091
924,362.7,2.4
925,316.0,2.2222222222222223
926,420.9166666666667,2.3333333333333335
927,4187.923076923077,1.6923076923076923
928,5041.75,1.75
929,309.2857142857143,2.0
930,345.05555555555554,2.3333333333333335
931,361.44444444444446,2.388888888888889
932,327.375,2.2083333333333335
933,251.1,1.7
934,364.22727272727275,2.3181818181818183
935,3479.3125,1.875
936,3118.722222222222,1.8333333333333333
937,281.15384615384613,1.9230769230769231
938,337.61538461538464,2.230769230769231
939,219.6,1.5
940,322.88235294117646,2.1176470588235294
941,360.0,2.4375
942,335.04545454545456,2.1818181818181817
943,277.8333333333333,1.9166666666666667
944,1597.9,2.2
945,336.64285714285717,2.2857142857142856
946,3681.2,1.7333333333333334
947,301.7647058823529,1.8823529411764706
948,288.125,1.9375
949,270.06666666666666,1.8666666666666667
950,321.7647058823529,2.1176470588235294
951,308.75,1.8333333333333333
952,286.6,1.8666666666666667
953,305.63157894736844,1.9473684210526316
954,286.36842105263156,1.9473684210526316
955,311.1111111111111,1.8888888888888888
956,270.14285714285717,1.9285714285714286
957,328.35714285714283,2.2142857142857144
958,362.75,2.3125
959,240.0,1.5789473684210527
960,3492.3125,1.875
961,312.6,2.0
962,5743.428571428572,1.7142857142857142
963,319.1666666666667,2.111111111111111
964,332.84615384615387,2.4615384615384617
965,323.07142857142856,2.2142857142857144
966,296.52941176470586,1.9411764705882353
967,2672.285714285714,1.6666666666666667
968,251.17391304347825,1.6956521739130435
969,3663.8695652173915,2.1739130434782608
970,1572.45,2.1
971,304.0,2.0
972,304.1764705882353,2.1176470588235294
973,278.3636363636364,2.1818181818181817
974,313.3333333333333,2.0
975,302.5652173913044,1.9130434782608696
976,318.85714285714283,2.142857142857143
977,312.7692307692308,2.1538461538461537
978,244.76190476190476,1.6666666666666667
979,301.0952380952381,2.0
980,341.8,2.15
981,294.5,1.8571428571428572
982,1819.8235294117646,2.1176470588235294
983,2672.6190476190477,1.5714285714285714
984,270.46666666666664,1.8666666666666667
985,313.3333333333333,2.0476190476190474
986,264.6363636363636,1.8181818181818181
987,277.3809523809524,1.8095238095238095
988,228.1875,1.5
989,291.0,2.0
990,1676.578947368421,2.1578947368421053
991,312.5,2.0
992,292.5,1.85
993,346.9166666666667,2.4166666666666665
994,308.85714285714283,2.0476190476190474
995,354.4,2.3333333333333335
996,252.95238095238096,1.7619047619047619
997,2248.923076923077,1.8461538461538463
998,291.1111111111111,2.0
999,299.7916666666667,1.9583333333333333
